SALEDATE,WHSALNAME,CMPNAME,LARGENAME_API,MIDNAME_API,SMALLNAME,AVGAMT,STD,TOTQTY,MY_TARGET_ITEM_NAME,MY_TARGET_LARGENAME,MY_TARGET_MIDNAME,WHSALCD
20250402,춘천,춘천원협(공),근채류,무,기타무,30000.000,20.000kg상자,720.000,무,근채류,무,320101
20250402,춘천,춘천중앙청과㈜,근채류,무,소궁기무,27600.000,20.000kg상자,220.000,무,근채류,무,320101
20250403,춘천,춘천중앙청과㈜,근채류,무,소궁기무,28090.000,20.000kg상자,420.000,무,근채류,무,320101
20250403,춘천,춘천원협(공),근채류,무,기타무,30300.000,20.000kg상자,40.000,무,근채류,무,320101
20250403,춘천,춘천원협(공),근채류,무,기타무,31070.000,20.000kg상자,480.000,무,근채류,무,320101
20250404,춘천,춘천원협(공),근채류,무,기타무,32400.000,20.000kg상자,100.000,무,근채류,무,320101
20250404,춘천,춘천원협(공),근채류,무,기타무,25600.000,20.000kg상자,1080.000,무,근채류,무,320101
20250405,춘천,춘천원협(공),근채류,무,기타무,21480.000,20.000kg상자,2160.000,무,근채류,무,320101
20250405,춘천,춘천중앙청과㈜,근채류,무,소궁기무,29160.000,20.000kg상자,280.000,무,근채류,무,320101
20250405,춘천,춘천원협(공),근채류,무,기타무,32400.000,20.000kg상자,140.000,무,근채류,무,320101
20250407,춘천,춘천원협(공),근채류,무,기타무,31400.000,20.000kg상자,120.000,무,근채류,무,320101
20250407,춘천,춘천원협(공),근채류,무,기타무,26660.000,20.000kg상자,1080.000,무,근채류,무,320101
20250408,춘천,춘천원협(공),근채류,무,기타무,30350.000,20.000kg상자,80.000,무,근채류,무,320101
20250408,춘천,춘천원협(공),근채류,무,기타무,28410.000,20.000kg상자,600.000,무,근채류,무,320101
20250409,춘천,춘천원협(공),근채류,무,기타무,27300.000,20.000kg상자,180.000,무,근채류,무,320101
20250410,춘천,춘천원협(공),근채류,무,기타무,26300.000,20.000kg상자,60.000,무,근채류,무,320101
20250411,춘천,춘천원협(공),근채류,무,기타무,21380.000,20.000kg상자,1080.000,무,근채류,무,320101
20250412,춘천,춘천원협(공),근채류,무,기타무,28300.000,20.000kg상자,60.000,무,근채류,무,320101
20250412,춘천,춘천원협(공),근채류,무,기타무,25393.333,20.000kg상자,1800.000,무,근채류,무,320101
20250414,춘천,춘천원협(공),근채류,무,기타무,32400.000,20.000kg상자,20.000,무,근채류,무,320101
20250414,춘천,춘천원협(공),근채류,무,기타무,21480.000,20.000kg상자,1080.000,무,근채류,무,320101
20250415,춘천,춘천원협(공),근채류,무,기타무,32400.000,20.000kg상자,100.000,무,근채류,무,320101
20250415,춘천,춘천원협(공),근채류,무,기타무,27720.000,20.000kg상자,1080.000,무,근채류,무,320101
20250416,춘천,춘천원협(공),근채류,무,기타무,29300.000,20.000kg상자,260.000,무,근채류,무,320101
20250416,춘천,춘천원협(공),근채류,무,기타무,32130.000,20.000kg상자,720.000,무,근채류,무,320101
20250416,춘천,춘천원협(공),근채류,무,기타무,21480.000,20.000kg상자,1080.000,무,근채류,무,320101
20250417,춘천,춘천중앙청과㈜,근채류,무,소궁기무,29200.000,20.000kg상자,200.000,무,근채류,무,320101
20250417,춘천,춘천원협(공),근채류,무,기타무,29300.000,20.000kg상자,40.000,무,근채류,무,320101
20250417,춘천,춘천원협(공),근채류,무,기타무,21480.000,20.000kg상자,1080.000,무,근채류,무,320101
20250418,춘천,춘천원협(공),근채류,무,기타무,29300.000,20.000kg상자,80.000,무,근채류,무,320101
20250418,춘천,춘천원협(공),근채류,무,기타무,31060.000,20.000kg상자,100.000,무,근채류,무,320101
20250418,춘천,춘천원협(공),근채류,무,기타무,18290.000,20.000kg상자,2160.000,무,근채류,무,320101
20250418,춘천,춘천중앙청과㈜,근채류,무,소궁기무,26000.000,20.000kg상자,100.000,무,근채류,무,320101
20250419,춘천,춘천원협(공),근채류,무,기타무,30350.000,20.000kg상자,60.000,무,근채류,무,320101
20250419,춘천,춘천원협(공),근채류,무,기타무,31060.000,20.000kg상자,480.000,무,근채류,무,320101
20250419,춘천,춘천원협(공),근채류,무,기타무,18300.000,20.000kg상자,1080.000,무,근채류,무,320101
20250419,춘천,춘천중앙청과㈜,근채류,무,소궁기무,29160.000,20.000kg상자,320.000,무,근채류,무,320101
20250421,춘천,춘천원협(공),근채류,무,기타무,32400.000,20.000kg상자,100.000,무,근채류,무,320101
20250421,춘천,춘천원협(공),근채류,무,기타무,31060.000,20.000kg상자,200.000,무,근채류,무,320101
20250421,춘천,춘천원협(공),근채류,무,기타무,27870.000,20.000kg상자,1080.000,무,근채류,무,320101
20250421,춘천,춘천중앙청과㈜,근채류,무,소궁기무,29180.000,20.000kg상자,360.000,무,근채류,무,320101
20250421,춘천,춘천원협(공),근채류,무,기타무,27200.000,20.000kg상자,80.000,무,근채류,무,320101
20250422,춘천,춘천원협(공),근채류,무,기타무,32400.000,20.000kg상자,120.000,무,근채류,무,320101
20250422,춘천,춘천원협(공),근채류,무,기타무,31060.000,20.000kg상자,360.000,무,근채류,무,320101
20250422,춘천,춘천원협(공),근채류,무,기타무,19360.000,20.000kg상자,1080.000,무,근채류,무,320101
20250422,춘천,춘천중앙청과㈜,근채류,무,소궁기무,28544.000,20.000kg상자,740.000,무,근채류,무,320101
20250423,춘천,춘천원협(공),근채류,무,기타무,30300.000,20.000kg상자,140.000,무,근채류,무,320101
20250424,춘천,춘천원협(공),근채류,무,기타무,18300.000,20.000kg상자,2160.000,무,근채류,무,320101
20250424,춘천,춘천원협(공),근채류,무,기타무,30300.000,20.000kg상자,40.000,무,근채류,무,320101
20250424,춘천,춘천원협(공),근채류,무,기타무,24700.000,20.000kg상자,1080.000,무,근채류,무,320101
20250425,춘천,춘천원협(공),근채류,무,기타무,29300.000,20.000kg상자,160.000,무,근채류,무,320101
20250425,춘천,춘천원협(공),근채류,무,기타무,26810.000,20.000kg상자,720.000,무,근채류,무,320101
20250425,춘천,춘천원협(공),근채류,무,기타무,19350.000,20.000kg상자,2160.000,무,근채류,무,320101
20250426,춘천,춘천원협(공),근채류,무,기타무,16150.000,20.000kg상자,1080.000,무,근채류,무,320101
20250428,춘천,춘천원협(공),근채류,무,기타무,31070.000,20.000kg상자,360.000,무,근채류,무,320101
20250428,춘천,춘천원협(공),근채류,무,기타무,32400.000,20.000kg상자,100.000,무,근채류,무,320101
20250428,춘천,춘천원협(공),근채류,무,기타무,16150.000,20.000kg상자,2160.000,무,근채류,무,320101
20250429,춘천,춘천원협(공),근채류,무,기타무,31400.000,20.000kg상자,120.000,무,근채류,무,320101
20250429,춘천,춘천원협(공),근채류,무,기타무,15100.000,20.000kg상자,2160.000,무,근채류,무,320101
20250430,춘천,춘천원협(공),근채류,무,기타무,25100.000,20.000kg상자,60.000,무,근채류,무,320101
20250430,춘천,춘천원협(공),근채류,무,기타무,15100.000,20.000kg상자,1100.000,무,근채류,무,320101
20250430,춘천,춘천원협(공),근채류,무,기타무,21480.000,20.000kg상자,1080.000,무,근채류,무,320101
20250430,춘천,춘천원협(공),근채류,무,기타무,31400.000,20.000kg상자,80.000,무,근채류,무,320101
20250501,춘천,춘천원협(공),근채류,무,기타무,31400.000,20.000kg상자,220.000,무,근채류,무,320101
20250501,춘천,춘천원협(공),근채류,무,기타무,32120.000,20.000kg상자,360.000,무,근채류,무,320101
20250502,춘천,춘천원협(공),근채류,무,기타무,29460.000,20.000kg상자,680.000,무,근채류,무,320101
20250502,춘천,춘천원협(공),근채류,무,기타무,15100.000,20.000kg상자,2640.000,무,근채류,무,320101
20250502,춘천,춘천원협(공),근채류,무,기타무,31400.000,20.000kg상자,20.000,무,근채류,무,320101
20250503,춘천,춘천원협(공),근채류,무,기타무,31400.000,20.000kg상자,100.000,무,근채류,무,320101
20250503,춘천,춘천원협(공),근채류,무,기타무,31585.000,20.000kg상자,600.000,무,근채류,무,320101
20250503,춘천,춘천원협(공),근채류,무,기타무,13500.000,20.000kg상자,2160.000,무,근채류,무,320101
20250505,춘천,춘천원협(공),근채류,무,기타무,31400.000,20.000kg상자,60.000,무,근채류,무,320101
20250506,춘천,춘천원협(공),근채류,무,기타무,31400.000,20.000kg상자,180.000,무,근채류,무,320101
20250506,춘천,춘천원협(공),근채류,무,기타무,15100.000,20.000kg상자,1840.000,무,근채류,무,320101
20250507,춘천,춘천원협(공),근채류,무,기타무,30400.000,20.000kg상자,120.000,무,근채류,무,320101
20250507,춘천,춘천중앙청과㈜,근채류,무,소궁기무,28066.667,20.000kg상자,500.000,무,근채류,무,320101
20250507,춘천,춘천원협(공),근채류,무,기타무,14030.000,20.000kg상자,3240.000,무,근채류,무,320101
20250508,춘천,춘천중앙청과㈜,근채류,무,소궁기무,27550.000,20.000kg상자,400.000,무,근채류,무,320101
20250508,춘천,춘천원협(공),근채류,무,기타무,28920.000,20.000kg상자,480.000,무,근채류,무,320101
20250508,춘천,춘천원협(공),근채류,무,기타무,13500.000,20.000kg상자,2160.000,무,근채류,무,320101
20250508,춘천,춘천원협(공),근채류,무,기타무,28300.000,20.000kg상자,40.000,무,근채류,무,320101
20250508,춘천,춘천원협(공),근채류,무,기타무,19350.000,20.000kg상자,600.000,무,근채류,무,320101
20250509,춘천,춘천원협(공),근채류,무,기타무,27340.000,20.000kg상자,600.000,무,근채류,무,320101
20250509,춘천,춘천원협(공),근채류,무,기타무,12970.000,20.000kg상자,1080.000,무,근채류,무,320101
20250509,춘천,춘천원협(공),근채류,무,기타무,27300.000,20.000kg상자,60.000,무,근채류,무,320101
20250509,춘천,춘천중앙청과㈜,근채류,무,소궁기무,27100.000,20.000kg상자,20.000,무,근채류,무,320101
20250509,춘천,춘천중앙청과㈜,근채류,무,소궁기무,20000.000,20.000kg파렛트,200.000,무,근채류,무,320101
20250510,춘천,춘천원협(공),근채류,무,기타무,28300.000,20.000kg상자,60.000,무,근채류,무,320101
20250510,춘천,춘천중앙청과㈜,근채류,무,소궁기무,27100.000,20.000kg상자,60.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,무말랭이,15250.000,1.000kg비닐봉지,1.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,기타무,29300.000,20.000kg상자,100.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,기타무,32110.000,20.000kg상자,480.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,기타무,27860.000,20.000kg상자,1080.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,기타무,17220.000,20.000kg상자,1200.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,무말랭이,15250.000,1.000kg비닐봉지,1.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,기타무,29300.000,20.000kg상자,100.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,기타무,32110.000,20.000kg상자,480.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,기타무,27860.000,20.000kg상자,1080.000,무,근채류,무,320101
20250512,춘천,춘천원협(공),근채류,무,기타무,17220.000,20.000kg상자,1200.000,무,근채류,무,320101
20250513,춘천,춘천원협(공),근채류,무,기타무,28300.000,20.000kg상자,140.000,무,근채류,무,320101
20250513,춘천,춘천원협(공),근채류,무,기타무,12960.000,20.000kg상자,2160.000,무,근채류,무,320101
20250513,춘천,춘천원협(공),근채류,무,기타무,10840.000,20.000kg상자,1080.000,무,근채류,무,320101
20250514,춘천,춘천원협(공),근채류,무,기타무,10850.000,20.000kg상자,2160.000,무,근채류,무,320101
20250514,춘천,춘천원협(공),근채류,무,기타무,27300.000,20.000kg상자,120.000,무,근채류,무,320101
20250514,춘천,춘천원협(공),근채류,무,기타무,28940.000,20.000kg상자,120.000,무,근채류,무,320101
20250515,춘천,춘천원협(공),근채류,무,기타무,26250.000,20.000kg상자,80.000,무,근채류,무,320101
20250515,춘천,춘천원협(공),근채류,무,기타무,9770.000,20.000kg상자,1960.000,무,근채류,무,320101
20250516,춘천,춘천원협(공),근채류,무,기타무,26800.000,20.000kg상자,720.000,무,근채류,무,320101
20250516,춘천,춘천원협(공),근채류,무,기타무,26300.000,20.000kg상자,80.000,무,근채류,무,320101
20250516,춘천,춘천원협(공),근채류,무,기타무,9770.000,20.000kg상자,2180.000,무,근채류,무,320101
20250516,춘천,춘천원협(공),근채류,무,기타무,22200.000,20.000kg상자,20.000,무,근채류,무,320101
20250517,춘천,춘천원협(공),근채류,무,기타무,26250.000,20.000kg상자,100.000,무,근채류,무,320101
20250517,춘천,춘천원협(공),근채류,무,기타무,12970.000,20.000kg상자,960.000,무,근채류,무,320101
20250517,춘천,춘천원협(공),근채류,무,기타무,27300.000,20.000kg상자,100.000,무,근채류,무,320101
20250519,춘천,춘천원협(공),근채류,무,기타무,9240.000,10.000kg상자,10.000,무,근채류,무,320101
20250519,춘천,춘천원협(공),근채류,무,기타무,26800.000,20.000kg상자,60.000,무,근채류,무,320101
20250519,춘천,춘천원협(공),근채류,무,기타무,26800.000,20.000kg상자,660.000,무,근채류,무,320101
20250519,춘천,춘천원협(공),근채류,무,기타무,11370.000,20.000kg상자,2400.000,무,근채류,무,320101
20250102,원주,원주원협(공),근채류,무,기타무,35437.5,20kg 상자,1060,무,근채류,무,320201
20250103,원주,합동청과㈜,근채류,무,기타무,6950,1kg 상자,40,무,근채류,무,320201
20250103,원주,합동청과㈜,근채류,무,봄무,31500,20kg 상자,240,무,근채류,무,320201
20250103,원주,합동청과㈜,근채류,무,봄무,25340,20kg 상자,4320,무,근채류,무,320201
20250104,원주,합동청과㈜,근채류,무,기타무,3950,1kg 상자,60,무,근채류,무,320201
20250104,원주,합동청과㈜,근채류,무,봄무,35114,20kg 상자,1680,무,근채류,무,320201
20250106,원주,원주원협(공),근채류,무,무말랭이,9450,4kg 비닐봉지,80,무,근채류,무,320201
20250106,원주,원주원협(공),근채류,무,무말랭이,9450,1kg 비닐봉지,5,무,근채류,무,320201
20250106,원주,원주원협(공),근채류,무,기타무,28175,20kg 상자,1240,무,근채류,무,320201
20250106,원주,합동청과㈜,근채류,무,봄무,26600,20kg 상자,2520,무,근채류,무,320201
20250107,원주,원주원협(공),근채류,무,무말랭이,9450,1kg 비닐봉지,20,무,근채류,무,320201
20250107,원주,원주원협(공),근채류,무,기타무,30581.25,20kg 상자,1020,무,근채류,무,320201
20250107,원주,합동청과㈜,근채류,무,기타무,5400,1kg 상자,30,무,근채류,무,320201
20250107,원주,합동청과㈜,근채류,무,봄무,26904,20kg 상자,4780,무,근채류,무,320201
20250107,원주,원주원협(공),근채류,무,무말랭이,135450,10kg 비닐봉지,10,무,근채류,무,320201
20250108,원주,합동청과㈜,근채류,무,기타무,3400,1kg 상자,30,무,근채류,무,320201
20250108,원주,원주원협(공),근채류,무,기타무,27566.667,20kg 상자,600,무,근채류,무,320201
20250108,원주,합동청과㈜,근채류,무,봄무,26404,20kg 상자,4960,무,근채류,무,320201
